variable_name,label,questionnaire,source_file,category,type
W_FSTURWT58,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 58,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT59,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 59,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT60,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 60,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT61,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 61,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT62,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 62,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT63,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 63,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT64,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 64,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT65,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 65,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT66,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 66,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT67,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 67,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT68,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 68,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT69,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 69,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT70,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 70,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT71,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 71,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT72,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 72,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT73,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 73,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT74,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 74,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT75,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 75,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT76,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 76,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT77,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 77,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT78,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 78,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT79,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 79,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
W_FSTURWT80,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 80,Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
UNIT,REP_BWGT: RANDOMLY ASSIGNED UNIT NUMBER,Student questionnaire,SPSS_STU_QQQ.zip,Test administration,NUM
WVARSTRR,RANDOMIZED FINAL VARIANCE STRATUM (1-80),Student questionnaire,SPSS_STU_QQQ.zip,Test administration,NUM
PV1MATH,Plausible Value 1 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV2MATH,Plausible Value 2 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV3MATH,Plausible Value 3 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV4MATH,Plausible Value 4 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV5MATH,Plausible Value 5 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV6MATH,Plausible Value 6 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV7MATH,Plausible Value 7 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV8MATH,Plausible Value 8 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV9MATH,Plausible Value 9 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV10MATH,Plausible Value 10 in Mathematics,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Math,NUM
PV1READ,Plausible Value 1 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV2READ,Plausible Value 2 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV3READ,Plausible Value 3 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV4READ,Plausible Value 4 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV5READ,Plausible Value 5 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV6READ,Plausible Value 6 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV7READ,Plausible Value 7 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV8READ,Plausible Value 8 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV9READ,Plausible Value 9 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV10READ,Plausible Value 10 in Reading,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV1SCIE,Plausible Value 1 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV2SCIE,Plausible Value 2 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV3SCIE,Plausible Value 3 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV4SCIE,Plausible Value 4 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV5SCIE,Plausible Value 5 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV6SCIE,Plausible Value 6 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV7SCIE,Plausible Value 7 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV8SCIE,Plausible Value 8 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV9SCIE,Plausible Value 9 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV10SCIE,Plausible Value 10 in Science,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Science,NUM
PV1GLCM,Plausible Value 1 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV2GLCM,Plausible Value 2 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV3GLCM,Plausible Value 3 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV4GLCM,Plausible Value 4 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV5GLCM,Plausible Value 5 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV6GLCM,Plausible Value 6 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV7GLCM,Plausible Value 7 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV8GLCM,Plausible Value 8 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV9GLCM,Plausible Value 9 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV10GLCM,Plausible Value 10 in Global Competency,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Global competence,NUM
PV1RCLI,Plausible Value 1 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV2RCLI,Plausible Value 2 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV3RCLI,Plausible Value 3 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV4RCLI,Plausible Value 4 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV5RCLI,Plausible Value 5 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV6RCLI,Plausible Value 6 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV7RCLI,Plausible Value 7 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV8RCLI,Plausible Value 8 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV9RCLI,Plausible Value 9 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV10RCLI,Plausible Value 10 in Cognitive Process Subscale of Reading - Locate Information,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV1RCUN,Plausible Value 1 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV2RCUN,Plausible Value 2 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV3RCUN,Plausible Value 3 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV4RCUN,Plausible Value 4 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV5RCUN,Plausible Value 5 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV6RCUN,Plausible Value 6 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV7RCUN,Plausible Value 7 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV8RCUN,Plausible Value 8 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV9RCUN,Plausible Value 9 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV10RCUN,Plausible Value 10 in Cognitive Process Subscale of Reading - Understand,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV1RCER,Plausible Value 1 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV2RCER,Plausible Value 2 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV3RCER,Plausible Value 3 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV4RCER,Plausible Value 4 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV5RCER,Plausible Value 5 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV6RCER,Plausible Value 6 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV7RCER,Plausible Value 7 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV8RCER,Plausible Value 8 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV9RCER,Plausible Value 9 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV10RCER,Plausible Value 10 in Cognitive Process Subscale of Reading - Evaluate and Reflect,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV1RTSN,Plausible Value 1 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV2RTSN,Plausible Value 2 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV3RTSN,Plausible Value 3 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV4RTSN,Plausible Value 4 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV5RTSN,Plausible Value 5 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV6RTSN,Plausible Value 6 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV7RTSN,Plausible Value 7 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV8RTSN,Plausible Value 8 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV9RTSN,Plausible Value 9 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV10RTSN,Plausible Value 10 in Text Structure Subscale of Reading - Single,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV1RTML,Plausible Value 1 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV2RTML,Plausible Value 2 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV3RTML,Plausible Value 3 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV4RTML,Plausible Value 4 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV5RTML,Plausible Value 5 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV6RTML,Plausible Value 6 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV7RTML,Plausible Value 7 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV8RTML,Plausible Value 8 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV9RTML,Plausible Value 9 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
PV10RTML,Plausible Value 10 in Text Structure Subscale of Reading - Multiple,Student questionnaire,SPSS_STU_QQQ.zip,Plausible values – Reading,NUM
SENWT,Senate Weight (sum of 5000 per country),Student questionnaire,SPSS_STU_QQQ.zip,Weights,NUM
VER_DAT,Date of the database creation,Student questionnaire,SPSS_STU_QQQ.zip,Test administration,CHAR
CNTRYID,Country Identifier,School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,NUM
CNT,Country code 3-character,School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,CHAR
CNTSCHID,Intl. School ID,School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,NUM
CYC,PISA Assessment Cycle (2 digits + 2 character Assessment type - MS/FT),School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,CHAR
NatCen,National Centre 6-digit Code,School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,CHAR
Region,Region,School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,NUM
STRATUM,Stratum ID 7-character (cnt + region ID + original stratum ID),School questionnaire,SPSS_SCH_QQQ.zip,Test administration,CHAR
SUBNATIO,Adjudicated sub-region code 7-digit code (3-digit country code + region ID + stratum ID),School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,CHAR
OECD,OECD country,School questionnaire,SPSS_SCH_QQQ.zip,Identifiers,NUM
ADMINMODE,Mode of Respondent,School questionnaire,SPSS_SCH_QQQ.zip,Test administration,NUM
LANGTEST,Language of Questionnaire/Assessment,School questionnaire,SPSS_SCH_QQQ.zip,Test administration,NUM
SC001Q01TA,Which of the following definitions best describes the community in which your school is located?,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC013Q01TA,Is your school a public or a private school?,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC016Q01TA,Percentage of total funding for school year from: Government,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC016Q02TA,Percentage of total funding for school year from: Student fees or school charges paid by parents,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC016Q03TA,"Percentage of total funding for school year from: Benefactors, donations, bequests, sponsorships, parent fundraising",School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC016Q04TA,Percentage of total funding for school year from: Other,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q01NA,School's instruction hindered by: A lack of teaching staff.,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q02NA,School's instruction hindered by: Inadequate or poorly qualified teaching staff.,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q03NA,School's instruction hindered by: A lack of assisting staff.,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q04NA,School's instruction hindered by: Inadequate or poorly qualified assisting staff.,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q05NA,School's instruction hindered by: A lack of educational material [...],School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q06NA,School's instruction hindered by: Inadequate or poor quality educational material [...],School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q07NA,School's instruction hindered by: A lack of physical infrastructure [...],School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC017Q08NA,School's instruction hindered by: Inadequate or poor quality physical infrastructure [...],School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC161Q01SA,"Main responsibility for career guidance at school: Not applicable, career guidance is not available in this school",School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
SC161Q02SA,Main responsibility for career guidance at school: All teachers share the responsibility for career guidance,School questionnaire,SPSS_SCH_QQQ.zip,School context items (student-reported),NUM
