CYCLE,CNT,CNTSCHID,N_STUDENTS_SAMPLED,SUM_W_FSTUWT,MEAN_MATH,MEAN_READ,MEAN_SCIE,SD_MATH,SD_READ,SD_SCIE
2022,DNK,20800047.0,25,60.06648,439.2168605007319,475.24749985251344,447.3136478516138,87.52539432442005,95.91274512699968,99.05165797379948
2022,DNK,20800048.0,7,118.28368999999999,472.9049176622068,449.9520267182652,488.1743840499312,43.24499251148364,82.82935862197233,41.625417369990544
2022,DNK,20800049.0,19,203.08329,503.4294743849925,517.9213486661655,513.4616277914643,48.792251753087754,56.238538706257906,51.89994452304725
2022,DNK,20800050.0,23,47.764610000000005,442.6595924199109,426.4851135733757,439.16323772171484,80.62894400967745,87.74211623119841,97.03946170745444
2022,DNK,20800051.0,23,211.42144000000002,477.14245261792274,486.67164291833404,487.85901976068743,76.22169636637543,91.45268758763173,85.23134277033151
2022,DNK,20800052.0,4,16.295119999999997,560.2949637641821,516.7439304983945,550.1896613811989,44.11319707991724,38.69566319653396,43.9418160424862
2022,DNK,20800053.0,13,20.838829999999998,420.98788728964155,403.60761538344525,422.5769541380202,85.79138326954364,95.51589113186034,85.42692645679833
2022,DNK,20800054.0,22,247.17585,470.18502672517155,461.03147870480467,454.9504553780436,71.83947515946072,68.66427090966916,95.85494710312625
2022,DNK,20800055.0,13,82.96258,460.6885142734471,440.2698442711883,444.9440607551139,70.45589553186576,79.1295583704661,96.3156924824201
2022,DNK,20800056.0,23,161.49429,492.1594730321363,487.5906974776879,500.35213818626653,59.9267915077786,64.06743634193278,79.63569625599187
2022,DNK,20800057.0,14,32.91326,451.2727087933556,442.08232097276294,441.6514297302668,87.70511310754861,91.59499563514572,103.0068417508181
2022,DNK,20800058.0,20,32.02503,421.45797388648816,412.6842242076588,415.96404412729663,82.7077542305849,103.12809616902956,91.55951752410125
2022,DNK,20800059.0,12,18.76274,421.7629778649067,423.28728772945743,417.08541673844013,75.00499411649305,96.03143648119844,72.42054538992551
2022,DNK,20800060.0,2,62.89614,396.5626720277906,389.65441728176,452.5681717165155,20.79607125659349,10.521871761130466,21.387005083842155
2022,DNK,20800061.0,13,26.28602,446.40702152341817,419.40833785529344,425.7202918668174,76.92582220646807,80.52221323385051,81.11349850545201
2022,DNK,20800062.0,15,30.45226,403.53439680962924,411.4595431560088,390.15437413367675,52.12118224630728,60.60854274895938,65.44716609752811
2022,DNK,20800064.0,26,163.44236,489.5183189174153,482.1375997967173,484.08799046350043,83.32257898405226,81.0235497750298,105.70651508866081
2022,DNK,20800066.0,14,154.81392,508.3343000768213,497.6251203567741,510.75287894419967,90.17179983812842,113.73485963489955,93.37689471046663
2022,DNK,20800067.0,21,76.81069,475.49721148280275,477.24693639782436,485.71052843363344,70.69376531209284,114.04039456861236,96.77514009512403
2022,DNK,20800068.0,17,194.70361,479.6391096387273,471.0170310043147,484.25593352692846,107.23573437712965,92.22846127374659,110.64438716653528
2022,DNK,20800069.0,18,200.17394000000002,497.91809877926664,503.8455527406964,519.4605350710887,52.73681164164296,63.228410122909864,55.58645714013699
2022,DNK,20800070.0,14,91.35785,466.53712742190197,475.3151265465748,483.705350771127,71.05048985508363,85.52893864801986,89.19696299923098
2022,DNK,20800071.0,20,147.61225,502.6302158312675,513.9529041526636,509.8600484229731,68.03837110553279,73.73554900805871,71.6219691500533
2022,DNK,20800072.0,22,142.24204,475.4990123301943,478.40610609158864,466.9206367712527,62.180830369769076,80.43367946021894,81.86533434104244
2022,DNK,20800073.0,20,288.53297,463.21277390525944,460.2385848088661,474.10553054519903,74.31621405859204,112.00825001771432,96.91676901911143
2022,DNK,20800074.0,22,40.20979,435.97526454975275,409.0581914983889,423.8794494527825,83.23080287012625,99.88738287748737,95.68431079571607
2022,DNK,20800075.0,23,214.52408,487.6106542114853,512.215392522005,519.301936645033,70.85847520323559,79.42181156665555,81.14613427507057
2022,DNK,20800076.0,24,55.83216,523.4756375,503.44895,519.2562666666666,67.22753927150323,73.5906376326783,74.80819776258183
2022,DNK,20800077.0,20,323.95109,504.9763153543179,515.5123264949686,524.651642071956,57.130073640290824,68.85331809240965,58.25403232187771
2022,DNK,20800078.0,21,257.05161,509.43318138428316,521.0101459054157,506.05439927242634,47.166573493571235,50.00499016964074,67.007558442851
2022,DNK,20800079.0,22,99.73452999999999,523.1596459300906,539.2269334634053,547.138622035237,55.36036522858345,59.40997402207896,59.36789844721293
2022,DNK,20800080.0,21,211.39477,498.9451206881514,524.2054898360541,511.82171416569105,60.87896531940175,61.95633765654188,74.37007327508411
2022,DNK,20800081.0,21,43.55478,451.47994104254457,435.329018353462,453.0249521343237,81.94774570400354,83.51586681411976,95.87496630462773
2022,DNK,20800082.0,1,18.95857,572.363,603.4646999999999,566.7835000000001,0.0,0.0,0.0
2022,DNK,20800083.0,17,163.33087,497.0162805054549,503.7574545305183,504.12642760344687,70.0453752066495,68.29645315965178,85.65800682358532
2022,DNK,20800084.0,10,554.4445,526.90893305715,540.2165477624795,541.1379209920326,62.9160639507263,62.02062224289522,59.74374715262788
2022,DNK,20800085.0,16,281.86231,443.22326762695945,441.86564152376036,419.1714234411937,64.3215827030145,65.34442449207732,92.74327261167747
2022,DNK,20800086.0,24,49.72251,456.71102894908165,439.61800051875906,442.56870448456846,60.35368884653231,68.30844209761456,69.67889938718879
2022,DNK,20800087.0,18,199.68837,509.9110276382245,509.9873686969301,519.7495054108409,81.9487422359315,103.5057554214128,109.53425808932312
2022,DNK,20800088.0,22,152.81927000000002,519.4278439955837,526.4149587038336,524.6581676598638,56.127048606298494,56.108166188301425,62.395755050705
2022,DNK,20800089.0,20,165.48453,493.42112687501964,474.2374890942555,486.5881068616867,77.60204439750613,81.26464086133645,80.38660605934236
2022,DNK,20800091.0,14,33.55007,398.28550767756974,392.61154438902815,388.082616819041,78.69293579368832,81.06911364861921,90.3885501400565
2022,DNK,20800092.0,13,25.6203,501.9620391727263,518.1329444538901,510.5133582704731,57.2209824584477,66.68035020630151,78.52234850146195
2022,DNK,20800093.0,19,162.54066,507.40521084811024,505.9341168941236,524.1678325148489,84.43552627034563,104.25963025759476,100.78661170242144
2022,DNK,20800094.0,17,202.44149,512.2103016616011,500.41585691323945,512.9969180146372,67.38283907143665,73.6782602466243,75.74480659084536
2022,DNK,20800095.0,24,304.00142,510.52540866882464,501.3561525762906,499.43492993839635,42.310459097975375,37.85627582883099,61.07015412369676
2022,DNK,20800096.0,14,189.18338,483.98856780137874,492.0438036885164,492.6916934298087,62.081432324119916,74.93619690186298,71.71578677642619
2022,DNK,20800097.0,17,158.87904,513.7819469365185,511.46891612568277,510.6904436513274,57.1691181447673,64.40447779616298,71.62364854883629
2022,DNK,20800098.0,9,65.39819,483.65307431938106,491.4219842902839,486.07541579585,56.525432037030434,51.63116593477783,73.29794380531465
2022,DNK,20800099.0,19,82.68491999999999,455.26655342557024,456.9900051024419,459.136798704661,53.45315457314179,69.63208154535849,63.16049472261854
2022,DNK,20800100.0,22,222.16727,465.127726340041,451.64297884382796,488.3844308271106,65.31933990189056,64.8281320268616,56.23345969930359
2022,DNK,20800101.0,23,218.48686,470.79728629513005,470.7249653714095,475.7043555026696,69.62765176809432,81.319038709498,80.11323206335327
2022,DNK,20800102.0,20,245.28643,438.5494207036525,428.54771455121676,447.5677360713228,63.30324758283511,65.4562809835341,73.20057994071897
2022,DNK,20800103.0,24,253.41092,497.10463183441345,506.0196855176801,502.87291173649896,73.62168585100142,63.65336470970396,75.27780887230927
2022,DNK,20800104.0,19,176.24868,510.6035775903967,517.2378220576063,512.7859580887698,80.94607105059437,90.5075268475525,101.99916230299674
2022,DNK,20800105.0,16,121.90982,498.7987366215043,492.1319621656402,497.4205922116201,47.806100000790465,61.6838177458189,65.43012869737966
2022,DNK,20800106.0,16,137.23377,480.6390386187525,466.85380488103624,479.2526656992518,82.82807602192429,87.30183141849751,89.7716881561873
2022,DNK,20800107.0,23,212.89937,470.3404483931446,475.5883238357305,461.4486086676677,70.41207869487529,65.24941278856542,92.47848147258784
2022,DNK,20800108.0,12,143.89494,457.38756067460747,461.73958361216177,438.9536801756616,50.44258049442923,65.78078187494457,51.10845483011812
2022,DNK,20800109.0,24,546.82695,469.782887503734,469.9781252167473,453.2385576680813,63.919371325128424,62.62112573668159,68.95403834117043
2022,DNK,20800110.0,12,128.16959,407.41877922673393,419.5656709295941,428.25943973221723,51.21916609046463,69.04864294141444,70.39084883142255
2022,DNK,20800111.0,16,214.5696,444.3401850866525,458.8191837029663,463.26763021887535,81.33849878377687,80.06623168291526,83.35426069317766
2022,DNK,20800112.0,18,254.95816,507.8638219760176,489.9817942856506,498.67115902599863,58.959075899124976,64.04182147761877,71.11678510649762
2022,DNK,20800114.0,23,204.22408,521.3117748982099,501.4924546288371,528.2484747014358,78.59937922281739,83.21004069269527,101.96959253909112
2022,DNK,20800115.0,15,114.01486,453.1578948015899,454.4466658326642,455.16465629257453,79.34168126540489,96.82667298285716,80.91632750157179
2022,DNK,20800116.0,25,572.83842,545.4497068285276,566.1710476399155,551.719910599385,55.04737580914478,68.0743358705352,76.479989953341
2022,DNK,20800118.0,9,204.05887,438.8163540277127,411.1722824348091,424.8309536062657,53.719731174276156,53.0086034701524,44.29907545562156
2022,DNK,20800119.0,20,304.57067,496.5689077456769,494.4523110383347,497.84645309898355,98.57963891373227,90.72753550453588,112.56068103146934
2022,DNK,20800120.0,19,251.97076,498.2530613675769,492.9296618517918,501.18666080987725,62.89888704944677,79.30821921270335,70.83019337185056
2022,DNK,20800121.0,9,79.36273,466.3232102189781,472.31932773722616,466.8590525547445,57.94158341757757,75.52560275492091,77.67283661374333
2022,DNK,20800122.0,22,268.69026,505.26874242358844,501.4968419441255,519.0996658073053,101.91954132259899,96.41315359669524,124.80117529834916
2022,DNK,20800123.0,18,65.72082,465.3214926271005,453.96257522104867,456.5296613960994,77.47539805247132,98.00324210909585,78.2787237806933
2022,DNK,20800124.0,20,214.60827,495.4029787234993,469.98780315780465,504.3920560446063,103.1669488905146,117.91541418891623,112.24785099164683
2022,DNK,20800125.0,25,184.84565999999998,485.46581234838845,485.0603147695272,481.13359860589105,84.58818828623343,100.9325539578588,103.02371577091438
2022,DNK,20800126.0,16,183.51246,481.05626851764174,485.55307306956706,491.2459504483782,77.18787189503959,67.73331635772111,92.85986723985216
2022,DNK,20800127.0,9,82.92048,515.9863879570886,519.3812373574538,516.5648658317463,64.14801356742811,80.15254054902204,61.41279791094908
2022,DNK,20800128.0,25,265.81785,548.5147174827047,529.7711884708382,558.7163468080304,67.57810860391895,74.39425638146658,82.57962706879682
2022,DNK,20800129.0,8,16.33768,471.0577930555012,482.0711525400179,496.36223646025627,44.14685683054165,40.90504659837055,49.487666294405884
2022,DNK,20800130.0,25,222.71473,497.916540065464,498.68609615314625,500.6189955978125,71.85003312739742,66.08424610327775,83.07274482840792
2022,DNK,20800131.0,21,270.80764,460.72145319105476,475.72293436092866,476.2345170602277,64.62379936636607,65.07552193103787,83.46850900384729
2022,DNK,20800132.0,22,198.25944,521.3651819585992,524.9540468896764,531.8412547490701,69.81070120455718,70.65539306107256,88.33497423349976
2022,DNK,20800133.0,17,213.58193,448.7023515778606,426.1052862668298,446.7363442996933,64.9766326560738,82.1389473305259,69.78620231107907
2022,DNK,20800134.0,20,337.21457999999996,516.3655852871576,530.4958698451325,519.7218098288455,67.46013195179864,71.91899013648758,80.2731894508479
2022,DNK,20800135.0,22,299.88836,529.1552516090454,535.6498500007003,537.1471041982891,81.17486437628428,82.00620646077482,78.63790502736379
2022,DNK,20800136.0,16,31.92725,475.94676614331013,496.34467186957846,492.38539661605677,63.59612247333999,75.17327423960344,79.67927772312989
2022,DNK,20800137.0,13,146.6509,479.70451295049673,490.14760388912026,482.97875130821564,58.101765618996566,53.321707159298775,62.92138672694186
2022,DNK,20800138.0,22,245.93225999999999,510.8356114601639,514.4135553469235,500.9984147985344,80.10479158772563,70.55888911062695,86.61675453258913
2022,DNK,20800139.0,21,189.48177,486.78153662912797,477.04316688301986,492.3105005987436,87.1501359041844,93.10348223120506,94.56640292630526
2022,DNK,20800140.0,11,92.54254999999999,492.8617970227317,504.27555681735595,509.9094702938703,47.052440245588926,58.02717132967091,64.99993631561343
2022,DNK,20800141.0,4,78.50889000000001,457.99495038749114,472.90648935855546,471.5405098116786,34.51801347066228,55.110028134800814,56.966982348073934
2022,DNK,20800142.0,11,19.42983,428.8550313303308,416.8179176757594,417.9052884542994,53.64148130767964,52.726353515604046,35.85725924012728
2022,DNK,20800143.0,25,200.21826000000001,474.57182092478973,463.65385637481313,483.3194739601323,82.40217985437107,91.76481381514222,93.77806384191548
2022,DNK,20800144.0,14,143.69251,532.7179001958557,529.3688843218829,544.4688846121694,93.17530029063757,91.54274727942713,106.73568012265753
2022,DNK,20800145.0,19,173.10804000000002,511.11868396053694,516.8357285604932,534.7941596439888,53.67021067940873,68.41558956211516,79.02402896467653
2022,DNK,20800146.0,23,250.09438,502.68682150598903,504.2467335031119,499.34731030074727,60.36003769700247,59.40300838954063,53.353488526092875
2022,DNK,20800147.0,26,211.77494,442.8834138555487,425.29992560557923,441.43155180984115,87.85076687544549,94.84190192342865,89.45565835053698
2022,DNK,20800148.0,25,46.90597,418.375626434311,415.15058373471436,401.9080772297214,50.18477602372411,67.23587234981372,61.70104414818194
2022,DNK,20800149.0,17,179.17359,513.3170133010562,504.4729488626198,524.6879706790772,79.70654282803937,69.10281967795116,89.40003967221953
2022,DNK,20800150.0,19,233.15686,468.23975459711977,474.5181105438416,494.0808151381049,86.3134862279148,92.37637909867459,99.41201733942803
2022,DNK,20800151.0,18,135.18397,516.4685230008189,521.4800023749341,540.6942707958348,67.82087692520801,70.18196388608854,63.04317380705349
2022,DNK,20800152.0,24,222.72566,498.5061080970194,495.88933137120347,508.6620819558734,63.518017778181616,58.41441944547743,63.02365484342467
2022,DNK,20800153.0,21,160.81288,433.09301682324815,403.28229927285673,426.8610496971884,63.04176526660602,74.62434864544177,79.22126719429674
2022,DNK,20800154.0,19,139.32073,525.3503879182086,517.7788474538212,542.9874833614782,60.49841212003004,55.90174913228976,57.566048656614896
2022,DNK,20800155.0,19,186.05825,451.13071032027335,464.68195767226126,452.5179673143169,80.22810280970458,78.48613411807767,80.92874381538488
2022,DNK,20800156.0,26,168.90027,549.19642784529,560.5608066590124,570.8331790702762,53.68101466762186,43.12983467062285,54.588313509688305
2022,DNK,20800157.0,25,296.5603,487.0351855483725,473.62128404977335,488.9436201785472,76.18794549842578,80.00900689894331,87.94492392835595
2022,DNK,20800158.0,15,116.97070000000001,478.64731244776675,480.0059372461821,473.7474691406993,66.20156530351579,80.56910584474899,68.74873789467745
2022,DNK,20800159.0,9,14.60733,450.4260607284151,445.51365658665895,461.4856342996975,61.862143793368226,58.6097390810106,57.73361555154574
2022,DNK,20800160.0,11,22.17621,424.0740834342748,421.71054019667923,426.3664633559566,73.86495222091325,68.30221032361905,78.6539550321128
2022,DNK,20800161.0,26,338.29492,483.41022237317077,467.23199516825434,501.5319584400499,78.66053454316258,85.21921512149166,93.7368698841126
2022,DNK,20800162.0,18,193.75246,494.64849893917216,510.46687476225077,497.2210234649201,65.22261867394805,72.68095046772955,79.11742811969695
2022,DNK,20800164.0,16,117.69187,477.9466529419407,470.17450134537756,482.85721004168767,56.543546834739466,69.17164385140656,73.00551135394619
2022,DNK,20800165.0,16,56.0278,442.75373011149827,447.13579356778246,441.8087319791782,68.33793937730114,88.71029925697238,71.8634686781812
2022,DNK,20800166.0,22,209.70425,460.1235567641047,473.9775359485752,475.62755987924896,58.359533135189274,61.96196747339616,78.55436322657333
2022,DNK,20800167.0,18,31.91227,467.4535682029201,462.02083117302533,466.3585279602485,69.63132612063636,65.14411648573129,75.34767751262633
2022,DNK,20800168.0,16,109.15444,470.3207199188325,442.2525389066171,466.3027084670033,65.52785553919574,62.74137110746075,66.55508700441952
2022,DNK,20800169.0,29,241.73635000000002,440.8258717043961,464.16342076238845,432.3770264243752,67.25225957002479,85.60164025367206,79.72315566850469
2022,DNK,20800170.0,17,214.16136,389.61596165515573,370.973224103858,379.46006198099883,66.67115116072446,91.44365511784943,77.03340155831141
2022,DNK,20800172.0,6,142.78280999999998,441.93296859220663,478.5744050207655,437.52585337402314,65.8337644070545,79.39208194930147,89.43835945554174
2022,DNK,20800173.0,24,59.06346,440.12913311507657,446.55735332511847,452.2022059396114,75.05956317058413,91.2523390067906,86.02142398414192
2022,DNK,20800174.0,7,115.15566,530.1417518453196,551.1733544069306,545.958050819456,47.740606071295275,49.56595655453237,55.44107281400648
2022,DNK,20800175.0,17,44.155629999999995,456.9132823529412,462.1565176470589,457.17341764705884,81.97803572187337,102.59345049732055,102.61827793285649
2022,DNK,20800176.0,16,146.11964,512.507640493434,524.9458153604539,531.4984055210854,76.5019223935717,77.71549078487436,83.30695555371553
2022,DNK,20800177.0,24,249.80221,528.2680635681846,529.7696314824917,543.7684679447632,66.83085551531738,65.46404352795903,75.71508217470235
2022,DNK,20800178.0,19,43.33496,439.7769114803382,433.65005540104335,438.5918795161458,66.13678507794837,71.6057184084195,69.80456267509751
2022,DNK,20800179.0,16,186.91304,471.8264902203827,471.72934804595764,477.624441547203,75.33534459101408,75.43138815643569,85.91355532984566
2022,DNK,20800180.0,14,207.40479,531.6530716635715,558.001137326515,544.6077078627113,49.641754618481684,41.34374721029973,48.17509806014129
2022,DNK,20800181.0,16,96.96370999999999,557.6774747125703,566.3327851161739,555.5170680778201,63.24128941902591,55.441714699797785,85.11135751279087
2022,DNK,20800182.0,2,24.6222,423.07869999999997,408.6123,394.14855000000006,14.938999999999993,2.356200000000058,13.214349999999996
2022,DNK,20800183.0,16,31.30814,485.0873848501061,483.26553587686783,492.26489073972454,75.1400193129883,80.37116991349609,77.0803008807247
2022,DNK,20800184.0,2,43.26636,477.6498,429.21169999999995,477.4425500000001,47.96569999999997,79.60079999999999,49.47674999999998
2022,DNK,20800185.0,21,231.48136,469.1578216659519,489.49569527742534,460.00763375447593,66.90772640663691,72.9841788062515,89.83857774597261
2022,DNK,20800186.0,11,97.15005,503.65179910744257,535.724588229198,504.1872507550332,81.96557112969047,66.78305759292951,82.61179489473831
2022,DNK,20800187.0,18,543.2161,483.0198960457984,466.29549159597997,478.0718031830574,65.62817745832342,64.65088263737121,63.90954495707382
2022,DNK,20800188.0,8,73.52336,544.2709616674347,557.8595007400233,562.9858247295009,75.00674340673967,62.02726777288969,83.39865739947967
2022,DNK,20800189.0,9,36.95547,438.54400805997057,444.52471560223694,443.28018819768766,29.311467473564065,45.17441567332754,30.064708404032164
2022,DNK,20800191.0,24,40.08907,387.51599348024286,385.6859412284944,393.07715256530025,65.66404352081412,66.65732725868453,64.80732976166844
2022,DNK,20800192.0,17,190.88389,536.4249788414255,538.9370498942001,556.7149144370695,53.03241042621386,70.62541127611853,49.61536920189248
2022,DNK,20800193.0,20,33.44514,457.1145168051322,449.61928558908704,443.9485509212698,64.44815140849664,64.72023616284302,76.75881869790416
2022,DNK,20800194.0,16,106.91221,489.22245519250794,478.7066141051055,501.6804109848819,72.09169590808351,81.2821816763737,85.5108097799784
2022,DNK,20800195.0,20,199.10009,492.3672524486202,489.0005925244835,486.6759265345284,58.43003242597166,58.41502255391423,62.17267101281906
2022,DNK,20800196.0,10,303.01944000000003,456.6727524411701,471.7356919822966,474.6297373467622,77.05577186388773,76.91560250176454,72.92173742262125
2022,DNK,20800197.0,10,17.35619,436.7267410904121,423.5289410742795,431.21012148731944,93.8854408344608,88.99231813653189,108.87880132359922
2022,DNK,20800198.0,21,153.05805,475.16569809934856,483.2634251203122,477.3859089224056,57.14497677738705,82.8850287066967,65.26919891134555
2022,DNK,20800199.0,15,129.1562,431.0411719453886,439.1420422567558,445.06174325737356,92.23046697903843,101.8484102238382,86.31051319948536
2022,DNK,20800200.0,23,291.92956,493.75376575258434,515.6487066550815,524.3639937222528,63.56238392324927,64.27638590122201,80.15997716412353
2022,DNK,20800201.0,8,112.1892,535.7958805657764,544.7133052185505,546.4290549475351,62.052728903541386,40.95533599147558,52.1085712914812
2022,DNK,20800202.0,22,276.00211,534.381779740702,540.9707758795176,553.9338681216096,56.02178071190308,81.87555155782513,70.93579269036691
2022,DNK,20800203.0,21,57.55706,459.17788239413204,469.9974622608069,444.7085567745468,82.71201132792422,82.70802852776177,85.61013967233569
2022,DNK,20800204.0,27,274.99347,489.8081043451613,481.7450438518449,480.43912896150584,76.83053593131675,79.82614807383747,90.90752928987564
2022,DNK,20800205.0,11,67.38359,421.41677906928084,436.27502396727454,421.62879917662445,61.67709860986438,75.74051275691447,63.29739545948788
2022,DNK,20800206.0,20,219.2025,510.5950124198584,518.9984961440449,518.8574843999224,65.07131481771879,62.45699303649135,65.68510805572807
2022,DNK,20800207.0,6,60.602720000000005,553.0703821918224,524.276362528233,568.0900557434221,43.19640299796313,35.75063169488496,46.78003182519113
2022,DNK,20800208.0,23,276.3149,514.3519400301358,516.6465412140459,501.8152504950077,77.45679633545782,83.87156642827486,96.13866626157024
2022,DNK,20800209.0,20,252.33541,535.168471004442,534.015979347314,549.3497713860016,78.06332745889542,69.99103779789898,81.07084391382563
2022,DNK,20800210.0,17,255.16763,514.9919776265077,526.1034110724115,539.8794453579084,70.78963387983384,72.01043549165726,70.93338191456567
2022,DNK,20800211.0,13,78.03949,454.1282724766653,478.93646952824787,470.91832102238243,66.63180247601836,79.49862920384383,78.90739136697346
2022,DNK,20800212.0,18,186.43067,491.05477464101807,532.5119876490601,508.3674327019369,64.18239714138392,68.24078461101179,65.18735840011688
2022,DNK,20800215.0,15,158.70481999999998,521.520970488943,552.400983561035,538.3255683027271,58.64802529858944,57.42832745479505,75.45837091064881
2022,DNK,20800216.0,21,139.31773,478.8417348417534,498.07481941748546,509.84859803600733,56.69665632259974,70.3142479346545,68.39971850175365
2022,DNK,20800217.0,24,360.84633,490.5150856633238,484.17035297270445,502.6745134996357,97.01983586369954,83.97924475011824,103.59387525772627
2022,DNK,20800218.0,19,54.87172,436.3927007229589,412.8368022629872,422.88663709182066,76.86615762322398,104.05673860557737,93.98754327923533
2022,DNK,20800219.0,19,303.95926000000003,433.22638593958936,417.3721852307904,436.4027645112177,94.27293323187303,94.8354415427379,119.92121106705756
2022,DNK,20800220.0,22,176.5879,495.9830513580886,482.4964956735881,479.8035658692753,69.17951377775934,81.16974973561277,85.9235021509947
2022,DNK,20800221.0,10,17.08388,483.5341563053592,490.6784491304083,488.9112534717523,81.02249072827755,69.12424384128681,88.24600256307119
2022,DNK,20800222.0,19,217.6186,525.489790907882,522.4739283862776,535.9922419629296,65.33450273180631,62.364536390697275,73.48185827653799
2022,DNK,20800224.0,17,144.21338,482.3598040896622,476.33461314355156,480.98592404217277,81.64529813890397,84.39739675223872,87.76856483517552
2022,DNK,20800225.0,18,240.26342,495.58514598007474,517.9686120408426,505.3998807518473,55.391848440350365,85.7702538254553,91.68845270534031
2022,DNK,20800226.0,15,184.03422,458.0863243338331,460.9202533123405,445.5965880750982,69.23363431479311,88.18446009648775,72.61471117032264
2022,DNK,20800227.0,20,50.239540000000005,486.53621299420735,492.6129121147407,498.11220028312357,85.7412155164253,104.74724043620876,101.45961365597708
2022,DNK,20800228.0,22,61.37961,475.47436705423837,465.5148181907803,456.06752321380014,60.98290658585443,70.53816773023036,74.79738656572246
2022,DNK,20800229.0,16,26.2688,430.7179163024958,412.40015880024976,430.76963973976734,102.32636881640572,108.53600420208758,117.00838263486654
2022,DNK,20800230.0,18,254.32114,528.5482395044155,536.3598744581634,530.9275796965089,73.52367518721007,70.97412581442774,101.11079696522472
2022,DNK,20800231.0,24,218.62477,533.7765079791416,534.6294153924415,533.4194655302553,62.08647209805877,72.96450865105068,69.74146160132878
2022,DNK,20800233.0,18,64.62311,433.2933061960962,447.7067558722259,447.96752744454733,67.30790528508751,84.7301686631178,79.57188105090229
2022,DNK,20800234.0,21,168.50896,460.8412442862445,469.7293191965104,452.77557027275583,49.45587506046872,52.64569178508132,58.282279749922886
2022,DNK,20800236.0,12,134.85072,502.7279417657614,498.5430810106613,513.9692700009982,64.49673605639377,61.578896817867,70.20458756397211
2022,DNK,20800237.0,23,236.58011,489.9934177241147,475.3142945937763,489.8706808210166,59.20093454680605,72.7143630061672,64.16696190547368
2022,DNK,20800238.0,20,262.14814,529.3950237525011,517.8584735046222,533.712834954053,74.01648909055942,81.72271140639994,79.92344726743266
2022,DNK,20800239.0,18,244.64532,489.43001371070983,504.74298122084247,521.2906278028985,83.18669548720395,104.28405815666585,104.11304474149257
2022,DNK,20800240.0,23,143.94891,470.8217241810237,451.2000403083775,472.74368562736595,89.41849275682853,84.66955393716505,92.19570435510005
2022,DNK,20800241.0,11,222.26466,522.0130866744043,526.2384598725276,531.19757498089,56.354732207021954,70.14188433685183,68.87726762419865
2022,DNK,20800242.0,25,240.67547000000002,487.22091733916216,508.645001244298,500.1030089911531,85.82598425209764,95.01859557161922,85.16292373049029
2022,DNK,20800243.0,10,19.1541,429.6092297567101,439.64049966237,432.6841354708391,65.45999574825855,53.60718105014545,57.93398969708874
2022,DNK,20800244.0,25,218.65034,471.62932246435565,493.0869449968109,478.4989708893661,81.0958543403762,92.89858243569407,99.13178138956363
2022,DNK,20800245.0,19,305.84541,504.04082918927895,517.4930164342044,492.69966524141716,60.31376368165286,58.74668346188503,71.6710306464268
2022,DNK,20800246.0,16,131.03156,434.0421608548276,440.4117319369547,444.76723003138324,48.42454093199357,58.38002537508142,54.55934727471017
2022,DNK,20800247.0,20,248.69198,487.9296916357656,506.2616327669111,497.37173222558283,74.60643218851081,82.69452069150108,85.13322329602829
2022,DNK,20800248.0,17,121.47753,473.7529308806575,483.4799044864923,476.3557934959412,53.70693552058569,67.49485477009934,55.177104208001836
2022,DNK,20800249.0,2,62.89614,472.50521223591767,463.39292654471325,487.4617460566897,63.41414888559842,26.141322695505135,110.98397201829735
2022,DNK,20800250.0,10,114.0457,500.98103081961887,504.8459394668453,512.8734490171045,95.57075328217083,96.20146185052324,119.45418049727766
2022,DNK,20800251.0,18,215.04411,462.2772289476238,487.56507053095294,476.2926806911522,63.38611930300807,59.65064525012124,70.61699513290985
2022,DNK,20800252.0,18,198.06171,460.4299322685591,417.820625109866,469.9763313490174,68.52617193646677,83.99208414006527,73.29013832444731
2022,DNK,20800253.0,18,278.14602,471.89493425309473,472.7413802800845,459.9011993009642,84.96759572023187,105.65214426592719,91.41993213213505
2022,DNK,20800254.0,19,60.97088,448.7451217836941,429.7833342669812,442.4137077413513,55.075789724517215,63.47482372389433,64.29767929887491
2022,DNK,20800255.0,4,16.7023,399.991734305395,437.8999636484795,411.40632429036714,44.645332036145476,72.50153548576593,42.77105596169482
2022,DNK,20800256.0,23,41.871179999999995,494.9832970539164,502.1773336517385,505.3141681880951,67.96386131054606,65.06583563122695,82.54978376679203
2022,DNK,20800257.0,1,31.91866,488.0937,430.7182000000001,460.70590000000004,0.0,0.0,0.0
2022,DNK,20800258.0,26,42.18701,477.56888082080246,475.2674018587712,475.93823699482374,67.23013008876075,64.55430747605693,82.95238009044235
2022,DNK,20800259.0,26,223.23447,533.8899497740873,523.2916429060485,532.6525556620669,60.32434859730943,68.9677746399346,65.52186623211423
2022,DNK,20800260.0,21,312.9549,503.39350011665897,514.971858906248,524.6234559922916,67.0222945755821,83.29103571667873,89.58427094637372
2022,DNK,20800261.0,18,187.25657,485.1453911474722,486.9230062996721,494.0170338668705,66.84171443338934,68.37530713844431,86.25060528360605
2022,DNK,20800262.0,19,234.24197,454.9634002788314,457.6223393062012,466.2756333448058,75.15479000939527,89.95171864289343,97.74866028783478
2022,DNK,20800263.0,9,18.91498,432.3586698742478,409.30598625729453,411.58974731186606,75.36680285621372,88.12372566863185,67.01565220583353
