CNT,CNTSCHID,N_STU,sch_ESCS,sch_perf,sch_DISCLIM,sch_TEACHSUP,sch_BELONG,ols_slope,ols_intercept,low_ses,odds_breaking
ALB,800159.0,31,-0.9906505153015359,352.9180911450629,-0.2023720467405472,-0.13409862932315453,0.2729236298522123,22.103978684570674,381.6065065352863,False,False
ALB,800160.0,5,-0.6919981749316242,294.62567659270655,-2.4583274988755424,0.3508772520367419,-0.45975093819139484,22.103978684570674,381.6065065352863,False,False
ALB,800161.0,42,-0.8394589141606718,400.9754213419331,0.06262518920041328,0.31263756884582683,-0.028400286235567576,22.103978684570674,381.6065065352863,False,False
ALB,800162.0,37,-0.8898636460356758,328.2554865473845,-0.24513329650782503,0.251926231950416,-0.051721266204282274,22.103978684570674,381.6065065352863,False,False
ALB,800163.0,42,0.002484062388652043,430.64338982770045,0.8655022154432841,0.800127272519811,0.7588142433954659,22.103978684570674,381.6065065352863,False,False
ALB,800164.0,2,-2.61355,350.5534333333333,,,,22.103978684570674,381.6065065352863,True,False
ALB,800165.0,14,-0.4270177839568917,353.81024464125306,0.014163725566692877,-0.5813983790831834,-0.04098039242863239,22.103978684570674,381.6065065352863,False,False
ALB,800166.0,31,-0.09916621359368694,304.47056647272433,-0.3861784428962674,-0.11077622922784791,0.05234141951072858,22.103978684570674,381.6065065352863,False,False
ALB,800167.0,2,-0.21468257818238903,341.9076842015807,1.7643217392323116,0.7005869403221139,1.7091869784570073,22.103978684570674,381.6065065352863,False,False
ALB,800168.0,23,-0.31220898544080167,342.87551618307333,-0.6888720956009099,0.292898876112801,0.1896698183625247,22.103978684570674,381.6065065352863,False,False
ALB,800169.0,7,0.4488571428571429,421.71289523809537,0.2785571428571429,-0.9055428571428574,0.04478571428571429,22.103978684570674,381.6065065352863,False,False
ALB,800170.0,5,-1.430666393034851,429.09944866175715,0.33952725525916533,1.0540156646380252,0.9133228264621308,22.103978684570674,381.6065065352863,True,True
ALB,800172.0,27,0.8578621978629317,445.11107742718616,0.6179712419011113,0.5455083825289196,0.39390940903714283,22.103978684570674,381.6065065352863,False,False
ALB,800173.0,3,-2.9106666666666667,361.86188888888887,0.6968333333333334,1.0863666666666667,0.46636666666666665,22.103978684570674,381.6065065352863,True,True
ALB,800174.0,36,-1.2814619292508573,315.0877399948712,0.11897968875872159,-0.10184963546419537,-0.16068344252342148,22.103978684570674,381.6065065352863,True,False
ALB,800175.0,7,0.7287284080736343,493.28420576294565,0.5931442049707525,-0.20927868928131838,0.06917525112095646,22.103978684570674,381.6065065352863,False,False
ALB,800176.0,42,-0.7396714285714283,350.54844365079356,-0.2028,0.01945000000000003,-0.015552631578947367,22.103978684570674,381.6065065352863,False,False
ALB,800177.0,5,-1.7055897580828445,336.42165113018945,-0.913294646063029,0.31287011888589517,0.3353142951841157,22.103978684570674,381.6065065352863,True,False
ALB,800178.0,13,-1.266413357673243,346.6658284547839,-0.2418485045343297,0.9619913990520578,0.21303198016419528,22.103978684570674,381.6065065352863,True,False
ALB,800179.0,4,-1.928169584877069,288.6656113606189,0.484513178883403,1.2257173135353066,0.46695,22.103978684570674,381.6065065352863,True,False
ALB,800180.0,27,-0.4432206541766531,348.2350151552113,-0.13259761186731828,-0.021109655982713728,0.39072236580281394,22.103978684570674,381.6065065352863,False,False
ALB,800183.0,1,-1.0158,341.4167333333333,1.7598,0.14750000000000002,1.1073,22.103978684570674,381.6065065352863,False,False
ALB,800184.0,32,-0.11569185470755218,370.1271624583013,0.6049454748384353,-0.447421329394657,0.30503831146980953,22.103978684570674,381.6065065352863,False,False
ALB,800185.0,15,0.6199237293712593,396.2889826767727,0.6478837145591125,0.106335372228995,-0.45949895081900655,22.103978684570674,381.6065065352863,False,False
ALB,800186.0,16,-1.5743105940115742,326.08108716824063,-0.6729998459425466,0.7969641585549025,0.18857844781846264,22.103978684570674,381.6065065352863,True,False
ALB,800187.0,44,-0.6100180004364294,411.2951214667544,0.5053783650297401,0.5379417325184674,0.37345512440840034,22.103978684570674,381.6065065352863,False,False
ALB,800188.0,17,-0.8968003311076936,309.6242338215399,-1.0329786522108786,-0.16401504796077668,0.36073389359263186,22.103978684570674,381.6065065352863,False,False
ALB,800189.0,13,-0.32684946790075725,347.003677201882,0.23634612566004579,0.5576734227729798,-0.07372584909048478,22.103978684570674,381.6065065352863,False,False
ALB,800190.0,35,-0.3558526298305985,322.6454739008257,-0.22331111344704344,0.06081823849442784,0.20647197395158767,22.103978684570674,381.6065065352863,False,False
ALB,800191.0,37,-0.8546359857908586,374.47185784410624,0.3107579229078957,0.8328415997027995,0.361729254347079,22.103978684570674,381.6065065352863,False,False
ALB,800192.0,39,-0.648675761649567,375.0160966348586,0.12627305834670804,0.5127350288980819,0.28797225635585433,22.103978684570674,381.6065065352863,False,False
ALB,800193.0,27,-0.15868833454521236,379.03291422324384,-0.1067767334516865,0.5555245899303164,-0.0025676959558587112,22.103978684570674,381.6065065352863,False,False
ALB,800194.0,17,-1.2827850691891494,356.59230612118887,-0.21292258211009155,0.3277105484560256,0.7692436778494653,22.103978684570674,381.6065065352863,True,False
ALB,800195.0,45,-0.5430147701697523,397.5922346380056,-0.16533050916842315,0.17405581856557453,0.2798828324145933,22.103978684570674,381.6065065352863,False,False
ALB,800196.0,35,-0.6129100033945343,402.1235562069567,-0.14523516429519748,0.3984089089572971,0.3625136931420608,22.103978684570674,381.6065065352863,False,False
